Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,Time,Label
-0.5559400590234602,-0.30335014738264837,-0.583825891058213,-0.08602067963273625,0.030393841659991688,0.06775900139589772,-0.1378353752458572,0.4711150087839179,0.7052901993866121,0.20534765688876408,0.0,Autism
0.34244659415243867,0.2588333870901284,0.20535151228757245,0.906598699908471,0.3634389590261392,0.04736390931285353,0.07798442163433147,0.6665693596761937,-0.1137461457178307,-0.44563609877987154,0.00390625,Autism
0.4993314342943893,0.9028061719288152,-0.5720414899126383,0.45099594028114287,0.6372715188676197,0.4979092718685496,0.32424601117555607,0.09024633845530541,0.383056045848092,0.046388752464441796,0.0078125,Autism
1.0297320074615954,0.19924321832562175,0.2328219466687544,0.5424300940672467,1.5025413852582021,0.4660405332680375,0.36867400493439184,0.60614552304241,0.9794041804294441,0.9822254334740399,0.01171875,Autism
0.38098606488562214,-0.3611638546320417,1.998922845072361,1.5035469986905268,0.4097951961978901,0.65569355744314,0.8263568636202312,-0.07330995312114452,0.9854185252947449,0.9285483873807459,0.015625,Autism
0.5331152904807155,1.0052623999675303,1.172355692222645,0.09373667267956842,0.5471610168058954,0.39577316463885504,0.8908637493015685,1.1922394474193794,1.21772462867923,1.6663020240172752,0.01953125,Autism
0.6074123892723953,0.4796032162702409,0.49593444209233084,0.2623725411125185,0.477869259061095,1.308169732322014,1.7978573207927697,0.41001408359580055,1.260557617385959,0.8631664370765746,0.0234375,Autism
0.49830102891350614,0.2855073452872382,1.6899847276721864,0.16089481880360068,0.4326262781123622,0.6829147663282301,0.7473246279060195,1.2769753038626386,1.2537726769417612,0.5568012026665234,0.02734375,Autism
-0.3111252473813315,0.630442067799772,0.502899806334771,1.1844181426703841,0.4719687897761875,0.29133278637476423,0.4871169328264442,0.37116685504649605,0.7481277357878898,0.9533038418462594,0.03125,Autism
1.4715322338837504,0.8903738927739346,0.6924099928720311,1.0752080467339784,0.06685342852092646,0.6052551634286394,1.2363437424157826,1.500316818560694,0.46620820029694676,0.8974245313265321,0.03515625,Autism
1.3721189254522295,0.6970889757373031,0.32569215001310103,1.7220060991724284,1.1661056714460645,0.8254948426726794,0.8377713544761913,1.1607041631033264,0.7199839227395861,0.9280598992616725,0.0390625,Autism
0.13695418866016584,-0.11009123773518092,0.92235828890322,0.9973268872769341,1.8731707142844836,1.4803509787953582,0.3083274000268398,0.600309425936278,1.2051186916597616,0.9861194418768264,0.04296875,Autism
0.5895071222740038,1.4110209262617937,1.340482841950069,0.5673996392228591,1.8005806439701764,0.9209009402252938,0.8603291306365828,1.304103165754717,0.2087437629386821,0.5118468207682506,0.046875,Autism
0.30982748127685505,1.5469999637202978,-0.008209663214916618,0.6369663799792185,0.2168509328948363,0.783757571677243,0.12470128535089542,0.6076967308192422,0.27950428035127967,1.07702072948715,0.05078125,Autism
0.18385962900128744,1.1609260402675088,-0.7238119291297449,0.5389480827720018,0.3525546855767752,0.16506155559831515,0.8084034670039635,1.200455685564799,-0.2041565816777003,0.1691554286190411,0.0546875,Autism
-0.6978644062777515,0.1722090943462503,0.6545296847436016,-0.5287927462076866,0.9336925548412648,1.0746783036826875,-0.6489997753629088,0.5916223358445784,0.5316333132863957,0.4334169423381172,0.05859375,Autism
-0.11893871010645016,0.5286990565186394,0.6841421416224727,1.4783529251093983,0.3504205496321046,0.2312117583554656,-0.6760585735723732,-0.24632009558042356,-0.7504796301063555,0.6332999031297745,0.0625,Autism
0.3118992386105262,0.49971777444280074,-1.2883249678168789,0.19485161698111997,0.014002963389247225,0.3682952728825016,-0.5147637091496192,-0.006208543552253976,-0.5362795217674714,-0.5513807404894963,0.06640625,Autism
1.1095828956817533,0.6640354384046507,-0.24694117643789984,-0.1460418053799537,-0.36724871859455577,1.0089144049457461,-0.06448011064392423,0.12895750096599523,-1.3040100883432626,0.8358134663168098,0.0703125,Autism
-0.1504979676211602,0.5518602952948517,-0.5304734275876211,-0.120519883623249,0.17305500365336296,0.36690124578431177,-1.2287111380898157,0.8791711886829913,-1.55605386546578,-0.7122746749665001,0.07421875,Autism
-0.452218445007064,-0.30148404374811827,-1.178003985329158,-0.23526488382027194,-1.115182576761781,-0.8607640600202038,-0.7698449988141394,0.49188215726799944,-0.9919359652949513,0.5051611410599788,0.078125,Autism
-0.9194230373683323,-0.04703524612346562,-1.5900429783997092,-0.8011857216589009,-0.48040339408223853,-1.0893661244843902,-1.5795755846094863,0.6984840452790797,-0.33240286087653037,-0.6237237005660498,0.08203125,Autism
-1.087861871589926,-0.010950508987142865,-0.46922438026099716,-1.16153829534194,-0.6651732479156658,-0.3895515689435599,-0.5301565561590379,0.5613345217173935,-0.4862970176401472,-0.32796413051690676,0.0859375,Autism
-0.4134409984509613,0.34241877366354184,-0.90849234472491,-0.6311912051553901,-0.9032557327028835,-1.1074889460840942,-1.2572333730237126,-0.6785283334711467,-1.6791595635286183,-0.011361886010499256,0.08984375,Autism
-0.8111082297754376,-0.17004048620170736,-0.8630950024823515,-0.7900345886837841,-0.5858063788468006,-0.30785993190122307,-0.5193975055379965,-0.6412063000310775,-0.0649635395521681,0.6886852736178222,0.09375,Autism
-1.3115617972375744,-0.25223700784670744,-1.2531404847130774,-1.4049393389650262,-0.9830326988530285,-0.7259864743838336,-0.35069518411947365,-0.8752959915675116,-0.9671094252179206,-0.48258012159330066,0.09765625,Autism
-1.5081522218873942,-0.7140554624273442,-1.2567820119004645,-0.27210478955954376,-1.2521835130672199,-0.7604645155827746,-1.417585912145611,-1.1120453927634248,0.4603776963716396,-1.650633684668366,0.1015625,Autism
-1.0481641309231668,-0.1420964960577784,-1.9620298417157864,-0.7817506657353605,-0.8889982500594428,-1.2711861719006976,-0.20386827686193015,-1.7850552032330813,0.5520253613298407,-0.28647075571083586,0.10546875,Autism
-1.1713534724673285,-0.7137991614553063,-0.6973564477730231,-0.4773840618267687,-1.6487047340924157,-0.09850601378100732,-0.34526721430787277,-0.9389723997411767,0.42788578011976597,-0.9664689426504487,0.109375,Autism
-0.8139874273016108,-1.3988917404478465,0.3110296301700656,-0.03031899607305344,-0.4336681509842762,0.4252931863799536,0.3774405662096636,-1.6193312576158638,1.0597875299879078,-0.8840217083399486,0.11328125,Autism
-0.8052461038549169,-0.2934702686385646,-0.6619193454911165,-0.5735551081487207,-0.16722333016268642,-1.1368446951913043,-0.09447742682356552,-1.0151656001938947,0.7164898067810991,-0.6882752565064683,0.1171875,Autism
-0.3518231854092897,-0.6495184850720206,-0.7775785987665016,-0.26350778553546983,-0.769781401836277,-0.7972849126615685,0.2495278649249102,0.06220961021004967,1.0256852638143321,-2.106831982674554,0.12109375,Autism
-1.0165773729700385,-1.1997361448638848,0.40254867996332455,0.16051593162003164,-0.7133193079848728,-0.8766538257643731,1.3108661280066731,-1.224067061720373,0.2783570791738751,-0.9959222407306654,0.125,Autism
0.33742738354653035,-1.1746119587633035,0.6883209578200422,-0.42076828483792467,-0.391159589332496,-0.9832980648100905,1.4089165766835352,-0.8224790679971454,0.857128011214171,-1.1870855605477542,0.12890625,Autism
1.3630807273970154,-0.7211597015823119,0.26348600109220766,0.15691763328833017,0.07484711373208236,-1.1759396552235146,0.446768154036564,-0.3949540207378237,1.3769215454663795,-0.3327426463689015,0.1328125,Autism
0.7541176687236383,-0.55191205474942,0.5375522543158382,0.376287575409461,0.39819850103253124,-1.1895681508799776,1.8915003118476932,-0.6162020527321199,0.12531478582388267,-0.520747637927667,0.13671875,Autism
0.44467822453893824,-0.5804191313177344,0.970386048081488,0.007983233699228931,1.2716769953670504,-1.0856534282778667,-0.29657903067417013,-0.5000370283479304,1.0295566126908775,-1.6189797008354772,0.140625,Autism
0.9429749321419308,-0.4029410655158683,0.8530121928027576,1.800088265406791,1.365814590045968,-0.17287338923308307,1.0544620882776021,-0.7019132685343614,-0.5962737932774861,-0.07760538163814568,0.14453125,Autism
0.14733010428782867,0.4250398921192376,1.4852951588469858,0.0701307072494366,1.1725003325910368,-0.4834472901543862,0.21155737051166223,-0.4985967127744573,-0.41318574567381905,-0.3719867027215563,0.1484375,Autism
-0.012011340730436637,0.2545209056113122,2.218169104167849,0.2297823698644219,0.926170855117083,-1.355202704916411,0.9045171977217433,-0.7154321008117658,-0.21794525718913163,-1.2450620406885335,0.15234375,Autism
1.2679187165610781,-0.03560527393394755,0.11857401253241773,1.6098268201128472,0.4804097865566823,0.3156016912415218,0.4180555103634046,0.34047234847159086,-0.2223591148209748,-0.3078767141736863,0.15625,Autism
0.6836745340155098,0.49315051879569843,1.522006866323275,1.3494272340853313,1.828783077943542,0.23090808161671048,-0.15661409344950938,-0.7984396557162116,-0.806498989514606,0.32474022430856264,0.16015625,Autism
0.31890658088668744,-0.34087946956651594,0.8567873109800853,0.4846717366125508,0.8754094055865071,1.0739007531667348,-0.2303155728260238,0.7109726876746364,-1.010520465366429,-0.6523721559316024,0.1640625,Autism
0.5579396466268487,0.5230930118755601,1.3625345510349303,1.270765734287403,1.114995405651932,0.7274932634850501,-0.4754835181767354,-0.3287043553195042,-0.3054883003622525,0.7917595610270484,0.16796875,Autism
0.40523587730325605,1.369877951243773,0.8676641303479506,1.6362037665689781,1.2287518976704517,-0.07175415805418861,-0.26053169053065667,0.9932163632512984,-0.3627082566772021,-0.5072895458320742,0.171875,Autism
0.9772266042983351,0.4863145705923845,0.35253054575596,0.7902949390585694,0.8544163842878773,-0.3375340137274727,-0.01337346313693899,0.4614956140889968,-1.2109014613906128,-0.006017710620293215,0.17578125,Autism
1.1098403087204438,0.2875791806689616,0.5053168289374957,1.9794123895556253,1.2787059600138933,0.5075784931579818,0.3010341090088473,0.1336520350497059,-1.178624537492829,0.05015355795630061,0.1796875,Autism
1.1437676794882905,0.48461641957596446,-0.273522893453522,-0.3315793281064273,0.7856302366326564,0.6227775357136631,-0.9084270603771996,1.1324417860943825,-1.0501826427454255,1.3305648390120752,0.18359375,Autism
1.0045370021697906,0.3459718170104571,-0.662232649965808,0.7089955478932155,0.8873827133033831,1.4512087899314188,-0.7781161529202377,1.380171212178174,0.33049786366793166,0.5029614917834371,0.1875,Autism
0.7735233170634803,0.5575060394802778,-0.0570838388460736,0.7641348829029015,0.43802359530523177,0.9946497189524381,-0.3938034123777654,0.7477814972543696,-0.595796137077528,0.25695319534677796,0.19140625,Autism
0.11772032039683741,0.8013076478931933,-1.0532758591163187,0.43891295788871293,0.009139932310084312,1.5600501068261379,-1.2227209990236487,1.354974030594943,0.39089786046295405,1.1324006198103933,0.1953125,Autism
-0.2726305493698435,0.29716315837818263,-0.45281780889359147,-0.29632678071248414,-0.12206767084321815,0.2997237706663092,-1.3525379648581883,-0.14387882238889738,0.20429258513169238,1.2917877175864516,0.19921875,Autism
-0.8984843938750936,0.9975350942467205,-0.8699993237487783,-0.5198719214672007,-0.37192608123436366,1.3893084761570753,0.0972590842053539,0.3184108858927712,0.02826473470148118,1.3252041239371197,0.203125,Autism
0.22677685214446985,1.407279342718689,-2.125403680819894,-0.31978966630966993,-1.15259255686172,1.188714876236577,-0.8401020112110891,1.581488567580895,-0.00533311170862949,0.8641763756408034,0.20703125,Autism
-0.5796414908129165,0.4461059077053731,-1.284057352245399,-0.28197287863388076,-1.162527576307285,-0.2803551827793991,-0.478290963287924,0.7575953808091944,0.9268795028518726,1.1135088531355695,0.2109375,Autism
-0.847121166173552,1.582223305882812,-0.8250301691576868,-0.512128028731393,-0.42019563650179065,1.272132043475425,-1.1970586867697133,-0.14838063137298907,0.3315174441855147,0.6258062986078567,0.21484375,Autism
-0.18154585726856332,0.9811560811000141,-1.150612495043331,-0.38799535446975697,-1.520670029844141,0.5241240474417524,-0.4459611658568111,0.3278183122533051,0.6759737580894205,1.732067848580788,0.21875,Autism
-1.3239302752347242,1.127096026655492,-2.1375469872935264,-1.479905600395682,-1.1622347953119319,0.5278827059436938,0.9795454389821475,0.09383529277631325,1.2921339052084881,1.390815400030482,0.22265625,Autism
-0.5313058011591527,0.15449127402471646,-0.08517847555382085,-1.1123738456350243,-1.5205027244132148,-0.25453744015862845,0.48565856738241253,0.33751642821922745,0.8792357480788866,1.2662110130632982,0.2265625,Autism
-0.8422599354080359,0.7708621701980845,-0.511873890484671,-1.461091506456348,-1.224583158420824,0.6570727344089484,0.44581578970483793,0.0899995728240689,0.7800323157729507,1.011853522687923,0.23046875,Autism
-1.517839650169433,-0.35028773241090894,-0.20140303233455187,-1.1415752574226075,-1.0385664315696952,-0.7324315284410479,1.3405135430293682,0.21311489875520767,0.7439788927721418,0.7511888863057381,0.234375,Autism
-1.0114744848251238,0.4882632358086252,-0.4693830645841285,-0.36469392893423236,-1.0954173095307738,0.12112370334122319,-0.02672928609864722,-0.06577526372602938,0.4221862007815117,-0.2651500323645863,0.23828125,Autism
-0.4288587656537391,-0.02449896966748523,0.2330067288892625,-0.7111518953337038,-1.5064287200229698,-0.03255671632927576,0.7018648108545795,0.49488054488367744,0.8127955082224079,0.5315298592375428,0.2421875,Autism
-0.4283973834878064,0.015255495038439426,1.0860121807720273,0.6725906240604969,-0.7570586818961176,-1.0666520305272282,2.1158886376887986,-0.1222253829460086,0.3940967784496024,0.1251287776248014,0.24609375,Autism
0.03857010189911236,-0.9939487365673271,-0.004460947188606401,-0.3774511210725025,-0.9923951824544334,0.29010761663281326,0.9749331093913273,-0.24715280187517383,-0.536332069395168,0.551298019072345,0.25,Autism
-0.3990586404005421,-0.9888796687860362,1.3762680769926678,-0.27080252938016514,-0.6618158217473235,-0.6900347989216512,0.9443177926028553,-0.02348423245136344,-0.3445433680870222,0.17671523935577252,0.25390625,Autism
1.2781844391529371,-0.36514444293524617,0.8996244634975283,-0.06338531655640148,0.20823049052787476,-0.5626387177202632,1.4878194631063733,-0.9159872947093686,-0.5209606649883384,-0.09341659047390599,0.2578125,Autism
-0.6941955581805633,-1.244677030042145,0.3946833789132384,-0.24707727855371642,0.5028804538076957,-1.714372843563662,1.4043302266274083,-1.4507769233622698,-0.7412295510629265,-1.3442158865707128,0.26171875,Autism
-0.2514530485936032,-0.6274551155114926,2.030872793597687,0.2286644560497883,-0.44397477964860127,0.07093633026756574,-0.02698851903587607,-0.294927687006323,-0.4388072045100055,-0.6690453402768548,0.265625,Autism
0.10106109526111404,-1.6109026353986844,1.1781152671794008,0.998094418430242,1.1747218712679972,-1.6122709563987687,0.6511821691089708,-0.8875216806638194,-1.2301342800742017,-1.0121818468767803,0.26953125,Autism
-0.39869594963197236,-0.5496305563999144,1.3381454654352865,0.6523996110542236,0.30047627885278355,-0.4742547541499731,1.107223795261818,-0.9198840779717802,0.3839577825187679,-0.6995993611471927,0.2734375,Autism
1.0006188133040357,-1.6133767265596626,0.8421171178216715,0.3387752617442743,0.4005823958901309,-1.4457681122041346,-0.3112484190067744,-1.316611024932047,-0.30716679392743074,-1.1079213790497675,0.27734375,Autism
1.0836433505474696,-0.7208236407720295,0.5157342812811114,0.3869607559089655,0.3761389877340787,-1.1955113657607646,-0.3954577886891931,-1.2947802909751764,-0.28268212040849294,-1.0926660334583982,0.28125,Autism
0.7725413023943172,-0.66048115665114,0.8976876506834388,0.7082629384391623,0.9418555998071669,-0.4068065733955711,-0.4041823166616048,-0.5257441791527891,-1.4057295029259014,-0.7587021110560102,0.28515625,Autism
0.6012271355427568,-1.2750289618901116,1.4712528297647505,1.021044237015812,1.9644246748289453,-0.1822570382028712,-0.2603899345261992,-0.3967695686650733,-1.7676766529507244,-1.2160558965327568,0.2890625,Autism
0.19697341998917262,-0.5671009631417336,0.3647149016728684,1.5967418729123595,0.22928252418516093,-1.2088749415985438,-1.4807871938528756,-0.4158563350533796,-0.7411439927168209,-0.9289416069875145,0.29296875,Autism
0.5940380466561304,-0.6391068313339254,0.3240331244546671,0.3100660159093199,-0.039052192376331174,0.10934018210938845,-2.4452725025101216,-0.3105866268380801,-0.2104210745501657,-1.7174022878729152,0.296875,Autism
1.3712999459998185,-0.9318011048996846,0.8696950176129401,0.7659812658177644,1.0790832674200126,0.23498493531315306,-0.8600358810295371,-0.30489578691948593,-0.20271345262034557,-1.3207699395138752,0.30078125,Autism
0.8703869545004801,-1.0440729433619769,-0.21027483970104008,0.9107862886427393,1.1516623102525225,-0.6008007169142373,-0.41650227677033347,-0.3918575939301522,-0.14403006530077733,-0.5035038976399506,0.3046875,Autism
0.7070788762234003,-1.3857809328536328,-0.0041672558138934335,-0.19523616261451782,0.7849621901494266,0.8265239460992437,-1.138422884379852,-0.4025429914712859,-0.5141123646056136,-1.3552700789219898,0.30859375,Autism
1.0841950131951181,-0.0847672828695942,-0.009263222056284881,0.16220281929315583,0.9214439839130382,-0.5428942585914049,-1.222816191554426,0.4406251150357463,0.23483365062855754,-0.009663018164434378,0.3125,Autism
1.2973733546385233,-0.8909897237850543,-0.716718479698682,0.07590215430306746,-0.09912635048742707,0.026777788387051915,-0.8915995522748532,-0.19713512957283655,0.6302821724289217,-0.02375076593327574,0.31640625,Autism
0.7073895323312506,0.09265117172441781,-0.6086156191024894,-0.16004694080676163,-0.17939889591570796,0.7236942165105217,0.13949879326776293,0.3292234268508497,0.640802656846812,-0.5122404316784613,0.3203125,Autism
0.5770900416492011,0.06576055444530382,-0.547092384951962,0.1475337011857598,0.17122746746564646,0.19016017070161095,-0.8106170160865559,-0.10672305271282984,0.722322457975698,1.2623919566757882,0.32421875,Autism
0.9325883272385812,0.6848996260901062,-1.1564662568681126,-0.21687037149667848,0.8006484802487227,0.8659584943116797,0.011030013873410072,0.10960232778325701,0.6008096751810836,0.5309446668246153,0.328125,Autism
0.1529273420787281,0.3339969109806249,-0.5875548652287972,-0.597567402312169,0.017079817536144293,0.9530782332926373,-0.6333267109143031,0.45460921299699986,1.7956242966955278,-0.4168839565408532,0.33203125,Autism
-0.2732004452754099,0.44853734509233373,-1.267817331898322,-0.2779271290221276,-0.13526204761249389,0.8163823130758634,-0.38907138712617517,0.2904182982908065,1.2336703712004988,0.5779341026441418,0.3359375,Autism
0.03830365039408684,1.0929609280004848,-1.2902583133390153,0.21509585632148553,-1.1358511171821886,1.380424759738493,0.7986519605490082,1.1944101648821084,1.2169370780197712,0.38035966151057377,0.33984375,Autism
-0.5962041660573666,0.9911560566795194,-1.6358233520970225,0.041586968982465944,-0.526864772284718,0.8798978292034437,1.3873527192728594,0.2054872921850962,0.6913083330346199,0.09400362659693207,0.34375,Autism
-0.8056301271383497,1.0588631477375665,-1.0080953447356755,-1.8434250316259182,-1.442205164011138,1.11449414113296,1.1809488679004672,0.9920478984939797,-0.3293005031816059,0.07171627606711661,0.34765625,Autism
-0.11768169958434749,1.1913122821599618,-1.017371850454701,-0.6662095328239911,-0.050342319388331225,1.551278772770413,-0.16004019639491174,1.0490152074300556,0.4708801026002114,1.21507129775516,0.3515625,Autism
-1.0078731007814903,0.22220146295168564,-0.638485322261208,-1.0825930239202366,-1.4903762941195153,1.327903446262216,0.7451264344364689,0.0941217332596791,0.5332076586724563,0.5138053595728599,0.35546875,Autism
-2.267724637127237,1.378320295577955,0.05736085843271116,-0.9195909925050787,-1.3981782613266405,1.256438142565326,1.1162832605815225,0.7718003345636938,0.3718516185838081,0.8390980107568488,0.359375,Autism
-0.8138667264443692,1.292493561102225,-0.9119333304343217,-1.1645217335009383,-1.716788030192034,0.19781355662994704,1.0198090071158372,1.089155981769127,-0.27554901626974115,0.4871849229936807,0.36328125,Autism
-1.1975521937055242,0.44096821734314395,-0.8348928184789408,-0.8405494549076976,-0.8831345580374059,0.9241864990392326,-0.024816632834414265,1.1216109820595928,-0.7644909454888636,0.6104146516059094,0.3671875,Autism
-1.1237651247895342,0.7679098343364467,-0.026766794931261717,-0.7256983459602411,-0.8173285854724901,0.0951456481588443,0.18590218206989972,0.7292773590986787,-0.8985183483861854,0.9361486365638895,0.37109375,Autism
-0.6990613423681713,0.7899276918407083,0.7595542343936448,-0.9645055158643635,0.03376792950157803,-0.24725908200833152,0.29247202762401525,1.0741204017194281,-0.7179348563635325,1.1868149859114172,0.375,Autism
-0.9236353244893446,0.6428524452405762,0.8329951310749867,-0.9728935332466304,-0.19281792447840385,0.20667132912806188,0.48464750217098224,0.5676211686839459,-1.8200581730844974,-0.33020246517223606,0.37890625,Autism
-0.6198214927142889,0.7607869930034794,0.4376115410756021,-0.5801230263675419,-0.8141205641661923,-0.36669705943155506,-0.648715142613334,0.5007857995036809,-0.6436551479832135,0.9224658991506652,0.3828125,Autism
-1.6005719802753273,1.17927740801325,1.5030242918607133,-0.057089435031366834,0.19499466864571793,0.3215185257506966,0.40278023065443885,0.4796206280898986,-1.1124973570439585,0.47085022266519294,0.38671875,Autism
-0.9031605226907479,0.8632703380349858,0.649891545634964,0.31301584788869397,-0.6779151948259382,0.17610774236583543,-0.1644608491732526,0.6686434906893938,0.3795589166390879,1.4564159561511023,0.390625,Autism
0.4427069414275146,-0.48254024520009964,1.2312234282747603,0.6274493545162003,-0.22781054225586028,-1.3339808840346923,-0.8544654993052534,-0.286284916341525,-0.6882575845324513,2.121306452565152,0.39453125,Autism
-0.08743186176347242,0.3316892774277491,0.7987755708966736,0.13381431838664748,0.37349300279574205,-0.9386229252391154,-0.434759403926404,-0.34664324693138443,-0.22190633633636359,0.35067625676650227,0.3984375,Autism
-0.7311532631494503,0.5317182877695522,0.48603277403791445,0.6894528707457847,-0.07984956492821776,-1.3828690553746792,-1.424375306541036,-0.5900113261169146,-0.009193689637986224,-0.46208910435447065,0.40234375,Autism
-0.25047770576779815,-0.08961297902705714,0.520653079683109,1.1759788480946696,1.1731355412807665,-0.99623592296218,-0.8689269682338197,-0.5678640201760005,-0.18520038785746207,0.3173875143481572,0.40625,Autism
-0.03996749676284894,0.11888528546373384,1.0594256428352307,1.400075686942976,1.912608883369788,-0.6298817422611708,-1.8407281521889338,0.17478466181058572,0.6224721198319283,0.010456800272936911,0.41015625,Autism
0.662625560022803,0.44601345788601243,0.7139760567582898,0.8814185918857738,0.7306180629692157,-1.04941775824337,-1.8194665165105202,-0.3756272996519516,0.7746377166352676,0.9505774691413078,0.4140625,Autism
0.5296229516585113,-0.16856105177382608,0.8368260729463648,0.8616129914959091,0.6260475670104468,-1.2704178127838868,-1.2225040100767435,-1.335317066360529,1.289237691131002,0.6507002639966853,0.41796875,Autism
0.5256204749672704,-0.6599930305768109,0.3382113114758004,1.094399164185982,0.9275870670150852,-0.3479762062691786,-1.3085573358187723,-1.1593179151954318,1.266516509236814,0.1066168029363776,0.421875,Autism
0.9375816787735546,-0.34781144860492175,-0.849346445309682,0.41530658400090537,0.7192395872040254,-2.147709894046888,-0.6669524019977782,-0.7414310161386269,1.074977541064056,-0.7557147269441843,0.42578125,Autism
1.2232934865441312,-0.8630736653680401,0.8137480364148477,0.8495517350918718,1.0991926537373913,-0.3488233367813104,-0.7352739849998298,-1.4275386849199831,0.5893571634512196,-0.24960121329509544,0.4296875,Autism
0.8704593214949164,-0.9666432206009422,-0.24565698361187982,1.241272749415486,0.2434269934046157,-1.1868531407273895,0.4927451087579431,-1.3600605449196124,0.5624442221861837,-0.5691411524519674,0.43359375,Autism
0.6944046381013913,-1.1742773632326553,-0.34804286453789723,1.0817481019321624,0.968327495608593,-0.8780175422677223,-0.4944018162798717,-0.32409788418601715,1.6880132068693166,-0.6786940915315514,0.4375,Autism
0.7196392666623946,-0.21326585078471794,-0.9412789118496846,0.4904463497399093,1.6409892317405594,-1.0056238870509175,-1.798279594825406,-1.2785536789969885,0.7546943625046327,-1.658582141529097,0.44140625,Autism
1.0175064532252571,-1.3771008608453108,-0.31309004565535137,0.577051674831143,-0.4642137605427614,0.1453372111718032,-0.9452641775815112,-0.4465141767470646,1.5591556670926354,-0.409317377149206,0.4453125,Autism
0.7324880562820871,-0.15176779451475786,-1.497632000648495,-0.11812985623878591,-0.21454186213037651,-1.1098835697038376,-0.3091788966730702,-0.2260128144271386,-0.1091582124492243,-0.9263574993305324,0.44921875,Autism
0.9835461354504922,-0.5964146662953373,-0.6888274166886091,0.4615072025394822,-0.032844439440010254,-0.3442765071968652,2.184068983985241,-1.1297602146608898,1.1583146719150599,-1.049146014795478,0.453125,Autism
-0.13153903288746216,-1.454415204648355,-2.035749440247545,-0.11747768036672102,0.2738532464268361,0.0667034147609887,0.6524104711335217,-1.0990669166581906,-0.6525241169570069,-1.2952778019365156,0.45703125,Autism
-0.11582453988341174,-0.4615352128102928,-0.6189572623148825,-0.4020835233924951,0.26121812281947343,-0.8443924820351766,1.3713546312973732,-0.667522447727896,-0.6314965572581077,-1.3665701826479817,0.4609375,Autism
0.47771936347209876,-1.5707358640411453,-1.4199661093605922,-0.6211410158015669,0.04059321084554607,-0.3397291494983567,1.4272312663543094,-0.936444075780302,-0.39849892881887106,-0.7643432591219936,0.46484375,Autism
-0.49353789105855783,-0.0710386694201679,-0.6284748131827973,-0.6322779121093369,-1.377794537540503,0.20219310298741425,0.35174526473854906,-0.18488336718789258,-0.29159921532230104,-1.7304429927786809,0.46875,Autism
0.41873912809463293,0.2048131784555583,0.05615405059756562,-0.9640064957412199,-1.0179536073348987,-0.017993825962531407,0.10224572509580487,-0.19561138028629432,-0.5756033838241652,-0.37515729672070464,0.47265625,Autism
0.2579181275652955,-0.38237662798186933,-0.04134791039151997,-0.5239780779449408,-1.2558023596196715,0.15581316713136012,1.2849482178764866,0.24234456363506657,-1.9416356610984922,-1.1940530371853235,0.4765625,Autism
0.09508066510562485,0.12921399969491196,0.34773155171864284,-1.133410353967131,-0.9347356148924836,0.5126557903729464,-0.22837288435954461,0.9138781263967934,-1.283734775155043,-1.5787486050928,0.48046875,Autism
-1.177500258716585,1.1965656127942994,0.49498308905668337,-0.18880802396226326,-0.9577194541769218,1.1189196642007566,1.2458140752981914,0.7723350455523473,-1.5240302475781855,0.49122806499440425,0.484375,Autism
-0.809933607164345,0.11347886731694296,-0.12589908239258096,-0.2672519870284128,-1.6821481878414697,0.709174049253455,0.5367345332655286,0.747679244724973,-1.539666888682329,-0.7098332603227724,0.48828125,Autism
-1.1776466052483228,-0.02488471658237168,0.6315419534891549,-1.4247250378747394,-1.212858520168967,1.4838209609532809,0.7125874181025227,-0.35256197212269735,-0.7048937420932393,-0.49675716295331523,0.4921875,Autism
-0.5204584977749768,1.3717062883693483,-0.3474839716906969,-0.8884676918833968,-0.6633971824456673,0.48585003974192204,0.34588402759764,0.9644339151380217,-1.559316692984067,0.579691021865459,0.49609375,Autism
-0.14668082457290432,1.7235806548387782,0.3331301161357464,-1.1602588131013978,-1.194813743167374,0.3739175985774984,0.15272718007103475,1.6985315684235016,0.21930849639160227,1.0874632465913476,0.5,Autism
-0.5473601579078393,0.8380242192276738,1.506993278632264,-0.8802448173775542,-0.8767446210856583,1.9528457833359045,-0.19204322788586323,-0.5936491213184245,0.3311548005771444,-0.46195531349507574,0.50390625,Autism
-0.9305168878461377,1.416057633539401,0.7191983328291969,0.42773578241993493,0.20318646949744734,0.6253917223733682,-0.31019227381090825,1.308836331211738,1.0102976904530017,-0.03594621368106027,0.5078125,Autism
-1.0372126096562437,1.6337237643860785,0.04163450286078607,-0.5634757701338262,0.5038487611047022,0.2394110564530605,-0.6127012684801396,0.9138774212621406,-0.10270457175582626,0.12865596381972866,0.51171875,Autism
-0.4203968213047214,0.6216702036248055,2.0066681631539605,-0.05125491597377049,-1.4004575683774227,-0.05835614255047594,-1.4777807435577315,0.5742442579285326,0.15117421978317858,1.152703875024506,0.515625,Autism
